CovidDate,StateCode
3/24/2022,AK
3/24/2022,AZ
3/24/2022,AR
3/24/2022,CA
3/24/2022,CO
3/24/2022,CT
3/24/2022,DE
3/24/2022,DC
3/24/2022,FL
3/24/2022,GA
3/24/2022,HI
3/24/2022,ID
3/24/2022,IL
3/24/2022,IN
3/24/2022,IA
3/24/2022,KS
3/24/2022,KY
3/24/2022,LA
3/24/2022,ME
3/24/2022,MD
3/24/2022,MA
3/24/2022,MI
3/24/2022,MN
3/24/2022,MS
3/24/2022,MO
3/24/2022,MT
3/24/2022,NE
3/24/2022,NV
3/24/2022,NH
3/24/2022,NJ
3/24/2022,NM
3/24/2022,NY
3/24/2022,NC
3/24/2022,ND
3/24/2022,OH
3/24/2022,OK
3/24/2022,OR
3/24/2022,PA
3/24/2022,RI
3/24/2022,SC
3/24/2022,SD
3/24/2022,TN
3/24/2022,TX
3/24/2022,UT
3/24/2022,VT
3/24/2022,VA
3/24/2022,WA
3/24/2022,WV
3/24/2022,WI
3/24/2022,WY
3/25/2022,AL
3/25/2022,AK
3/25/2022,AZ
3/25/2022,AR
3/25/2022,CA
3/25/2022,CO
3/25/2022,CT
3/25/2022,DE
3/25/2022,DC
3/25/2022,FL
3/25/2022,GA
3/25/2022,HI
3/25/2022,ID
3/25/2022,IL
3/25/2022,IN
3/25/2022,IA
3/25/2022,KS
3/25/2022,KY
3/25/2022,LA
3/25/2022,ME
3/25/2022,MD
3/25/2022,MA
3/25/2022,MI
3/25/2022,MN
3/25/2022,MS
3/25/2022,MO
3/25/2022,MT
3/25/2022,NE
3/25/2022,NV
3/25/2022,NH
3/25/2022,NJ
3/25/2022,NM
3/25/2022,NY
3/25/2022,NC
3/25/2022,ND
3/25/2022,OH
3/25/2022,OK
3/25/2022,OR
3/25/2022,PA
3/25/2022,RI
3/25/2022,SC
3/25/2022,SD
3/25/2022,TN
3/25/2022,TX
3/25/2022,UT
3/25/2022,VT
3/25/2022,VA
3/25/2022,WA
3/25/2022,WV
3/25/2022,WI
3/25/2022,WY
3/26/2022,AL
3/26/2022,AK
3/26/2022,AZ
3/26/2022,AR
3/26/2022,CA
3/26/2022,CO
3/26/2022,CT
3/26/2022,DE
3/26/2022,DC
3/26/2022,FL
3/26/2022,GA
3/26/2022,HI
3/26/2022,ID
3/26/2022,IL
3/26/2022,IN
3/26/2022,IA
3/26/2022,KS
3/26/2022,KY
3/26/2022,LA
3/26/2022,ME
3/26/2022,MD
3/26/2022,MA
3/26/2022,MI
3/26/2022,MN
3/26/2022,MS
3/26/2022,MO
3/26/2022,MT
3/26/2022,NE
3/26/2022,NV
3/26/2022,NH
3/26/2022,NJ
3/26/2022,NM
3/26/2022,NY
3/26/2022,NC
3/26/2022,ND
3/26/2022,OH
3/26/2022,OK
3/26/2022,OR
3/26/2022,PA
3/26/2022,RI
3/26/2022,SC
3/26/2022,SD
3/26/2022,TN
3/26/2022,TX
3/26/2022,UT
3/26/2022,VT
3/26/2022,VA
3/26/2022,WA
3/26/2022,WV
3/26/2022,WI
3/26/2022,WY
3/27/2022,AL
3/27/2022,AK
3/27/2022,AZ
3/27/2022,AR
3/27/2022,CA
3/27/2022,CO
3/27/2022,CT
3/27/2022,DE
3/27/2022,DC
3/27/2022,FL
3/27/2022,GA
3/27/2022,HI
3/27/2022,ID
3/27/2022,IL
3/27/2022,IN
3/27/2022,IA
3/27/2022,KS
3/27/2022,KY
3/27/2022,LA
3/27/2022,ME
3/27/2022,MD
3/27/2022,MA
3/27/2022,MI
3/27/2022,MN
3/27/2022,MS
3/27/2022,MO
3/27/2022,MT
3/27/2022,NE
3/27/2022,NV
3/27/2022,NH
3/27/2022,NJ
3/27/2022,NM
3/27/2022,NY
3/27/2022,NC
3/27/2022,ND
3/27/2022,OH
3/27/2022,OK
3/27/2022,OR
3/27/2022,PA
3/27/2022,RI
3/27/2022,SC
3/27/2022,SD
3/27/2022,TN
3/27/2022,TX
3/27/2022,UT
3/27/2022,VT
3/27/2022,VA
3/27/2022,WA
3/27/2022,WV
3/27/2022,WI
3/27/2022,WY
3/28/2022,AL
3/28/2022,AK
3/28/2022,AZ
3/28/2022,AR
3/28/2022,CA
3/28/2022,CO
3/28/2022,CT
3/28/2022,DE
3/28/2022,DC
3/28/2022,FL
3/28/2022,GA
3/28/2022,HI
3/28/2022,ID
3/28/2022,IL
3/28/2022,IN
3/28/2022,IA
3/28/2022,KS
3/28/2022,KY
3/28/2022,LA
3/28/2022,ME
3/28/2022,MD
3/28/2022,MA
3/28/2022,MI
3/28/2022,MN
3/28/2022,MS
3/28/2022,MO
3/28/2022,MT
3/28/2022,NE
3/28/2022,NV
3/28/2022,NH
3/28/2022,NJ
3/28/2022,NM
3/28/2022,NY
3/28/2022,NC
3/28/2022,ND
3/28/2022,OH
3/28/2022,OK
3/28/2022,OR
3/28/2022,PA
3/28/2022,RI
3/28/2022,SC
3/28/2022,SD
3/28/2022,TN
3/28/2022,TX
3/28/2022,UT
3/28/2022,VT
3/28/2022,VA
3/28/2022,WA
3/28/2022,WV
3/28/2022,WI
3/28/2022,WY
3/29/2022,AL
3/29/2022,AK
3/29/2022,AZ
3/29/2022,AR
3/29/2022,CA
3/29/2022,CO
3/29/2022,CT
3/29/2022,DE
3/29/2022,DC
3/29/2022,FL
3/29/2022,GA
3/29/2022,HI
3/29/2022,ID
3/29/2022,IL
3/29/2022,IN
3/29/2022,IA
3/29/2022,KS
3/29/2022,KY
3/29/2022,LA
3/29/2022,ME
3/29/2022,MD
3/29/2022,MA
3/29/2022,MI
3/29/2022,MN
3/29/2022,MS
3/29/2022,MO
3/29/2022,MT
3/29/2022,NE
3/29/2022,NV
3/29/2022,NH
3/29/2022,NJ
3/29/2022,NM
3/29/2022,NY
3/29/2022,NC
3/29/2022,ND
3/29/2022,OH
3/29/2022,OK
3/29/2022,OR
3/29/2022,PA
3/29/2022,RI
3/29/2022,SC
3/29/2022,SD
3/29/2022,TN
3/29/2022,TX
3/29/2022,UT
3/29/2022,VT
3/29/2022,VA
3/29/2022,WA
3/29/2022,WV
3/29/2022,WI
3/29/2022,WY
3/30/2022,AL
3/30/2022,AK
3/30/2022,AZ
3/30/2022,AR
3/30/2022,CA
3/30/2022,CO
3/30/2022,CT
3/30/2022,DE
3/30/2022,DC
3/30/2022,FL
3/30/2022,GA
3/30/2022,HI
3/30/2022,ID
3/30/2022,IL
3/30/2022,IN
3/30/2022,IA
3/30/2022,KS
3/30/2022,KY
3/30/2022,LA
3/30/2022,ME
3/30/2022,MD
3/30/2022,MA
3/30/2022,MI
3/30/2022,MN
3/30/2022,MS
3/30/2022,MO
3/30/2022,MT
3/30/2022,NE
3/30/2022,NV
3/30/2022,NH
3/30/2022,NJ
3/30/2022,NM
3/30/2022,NY
3/30/2022,NC
3/30/2022,ND
3/30/2022,OH
3/30/2022,OK
3/30/2022,OR
3/30/2022,PA
3/30/2022,RI
3/30/2022,SC
3/30/2022,SD
3/30/2022,TN
3/30/2022,TX
3/30/2022,UT
3/30/2022,VT
3/30/2022,VA
3/30/2022,WA
3/30/2022,WV
3/30/2022,WI
3/30/2022,WY
3/31/2022,AL
3/31/2022,AK
3/31/2022,AZ
3/31/2022,AR
3/31/2022,CA
3/31/2022,CO
3/31/2022,CT
3/31/2022,DE
3/31/2022,DC
3/31/2022,FL
3/31/2022,GA
3/31/2022,HI
3/31/2022,ID
3/31/2022,IL
3/31/2022,IN
3/31/2022,IA
3/31/2022,KS
3/31/2022,KY
3/31/2022,LA
3/31/2022,ME
3/31/2022,MD
3/31/2022,MA
3/31/2022,MI
3/31/2022,MN
3/31/2022,MS
3/31/2022,MO
3/31/2022,MT
3/31/2022,NE
3/31/2022,NV
3/31/2022,NH
3/31/2022,NJ
3/31/2022,NM
3/31/2022,NY
3/31/2022,NC
3/31/2022,ND
3/31/2022,OH
3/31/2022,OK
3/31/2022,OR
3/31/2022,PA
3/31/2022,RI
3/31/2022,SC
3/31/2022,SD
3/31/2022,TN
3/31/2022,TX
3/31/2022,UT
3/31/2022,VT
3/31/2022,VA
3/31/2022,WA
3/31/2022,WV
3/31/2022,WI
3/31/2022,WY
4/1/2022,AL
4/1/2022,AK
4/1/2022,AZ
4/1/2022,AR
4/1/2022,CA
4/1/2022,CO
4/1/2022,CT
4/1/2022,DE
4/1/2022,DC
4/1/2022,FL
4/1/2022,GA
4/1/2022,HI
4/1/2022,ID
4/1/2022,IL
4/1/2022,IN
4/1/2022,IA
4/1/2022,KS
4/1/2022,KY
4/1/2022,LA
4/1/2022,ME
4/1/2022,MD
4/1/2022,MA
4/1/2022,MI
4/1/2022,MN
4/1/2022,MS
4/1/2022,MO
4/1/2022,MT
4/1/2022,NE
4/1/2022,NV
4/1/2022,NH
4/1/2022,NJ
4/1/2022,NM
4/1/2022,NY
4/1/2022,NC
4/1/2022,ND
4/1/2022,OH
4/1/2022,OK
4/1/2022,OR
4/1/2022,PA
4/1/2022,RI
4/1/2022,SC
4/1/2022,SD
4/1/2022,TN
4/1/2022,TX
4/1/2022,UT
4/1/2022,VT
4/1/2022,VA
4/1/2022,WA
4/1/2022,WV
4/1/2022,WI
4/1/2022,WY
4/2/2022,AL
4/2/2022,AK
4/2/2022,AZ
4/2/2022,AR
4/2/2022,CA
4/2/2022,CO
4/2/2022,CT
4/2/2022,DE
4/2/2022,DC
4/2/2022,FL
4/2/2022,GA
4/2/2022,HI
4/2/2022,ID
4/2/2022,IL
4/2/2022,IN
4/2/2022,IA
4/2/2022,KS
4/2/2022,KY
4/2/2022,LA
4/2/2022,ME
4/2/2022,MD
4/2/2022,MA
4/2/2022,MI
4/2/2022,MN
4/2/2022,MS
4/2/2022,MO
4/2/2022,MT
4/2/2022,NE
4/2/2022,NV
4/2/2022,NH
4/2/2022,NJ
4/2/2022,NM
4/2/2022,NY
4/2/2022,NC
4/2/2022,ND
4/2/2022,OH
4/2/2022,OK
4/2/2022,OR
4/2/2022,PA
4/2/2022,RI
4/2/2022,SC
4/2/2022,SD
4/2/2022,TN
4/2/2022,TX
4/2/2022,UT
4/2/2022,VT
4/2/2022,VA
4/2/2022,WA
4/2/2022,WV
4/2/2022,WI
4/2/2022,WY
4/3/2022,AL
4/3/2022,AK
4/3/2022,AZ
4/3/2022,AR
4/3/2022,CA
4/3/2022,CO
4/3/2022,CT
4/3/2022,DE
4/3/2022,DC
4/3/2022,FL
4/3/2022,GA
4/3/2022,HI
4/3/2022,ID
4/3/2022,IL
4/3/2022,IN
4/3/2022,IA
4/3/2022,KS
4/3/2022,KY
4/3/2022,LA
4/3/2022,ME
4/3/2022,MD
4/3/2022,MA
4/3/2022,MI
4/3/2022,MN
4/3/2022,MS
4/3/2022,MO
4/3/2022,MT
4/3/2022,NE
4/3/2022,NV
4/3/2022,NH
4/3/2022,NJ
4/3/2022,NM
4/3/2022,NY
4/3/2022,NC
4/3/2022,ND
4/3/2022,OH
4/3/2022,OK
4/3/2022,OR
4/3/2022,PA
4/3/2022,RI
4/3/2022,SC
4/3/2022,SD
4/3/2022,TN
4/3/2022,TX
4/3/2022,UT
4/3/2022,VT
4/3/2022,VA
4/3/2022,WA
4/3/2022,WV
4/3/2022,WI
4/3/2022,WY
4/4/2022,AL
4/4/2022,AK
4/4/2022,AZ
4/4/2022,AR
4/4/2022,CA
4/4/2022,CO
4/4/2022,CT
4/4/2022,DE
4/4/2022,DC
4/4/2022,FL
4/4/2022,GA
4/4/2022,HI
4/4/2022,ID
4/4/2022,IL
4/4/2022,IN
4/4/2022,IA
4/4/2022,KS
4/4/2022,KY
4/4/2022,LA
4/4/2022,ME
4/4/2022,MD
4/4/2022,MA
4/4/2022,MI
4/4/2022,MN
4/4/2022,MS
4/4/2022,MO
4/4/2022,MT
4/4/2022,NE
4/4/2022,NV
4/4/2022,NH
4/4/2022,NJ
4/4/2022,NM
4/4/2022,NY
4/4/2022,NC
4/4/2022,ND
4/4/2022,OH
4/4/2022,OK
4/4/2022,OR
4/4/2022,PA
4/4/2022,RI
4/4/2022,SC
4/4/2022,SD
4/4/2022,TN
4/4/2022,TX
4/4/2022,UT
4/4/2022,VT
4/4/2022,VA
4/4/2022,WA
4/4/2022,WV
4/4/2022,WI
4/4/2022,WY
4/5/2022,AL
4/5/2022,AK
4/5/2022,AZ
4/5/2022,AR
4/5/2022,CA
4/5/2022,CO
4/5/2022,CT
4/5/2022,DE
4/5/2022,DC
4/5/2022,FL
4/5/2022,GA
4/5/2022,HI
4/5/2022,ID
4/5/2022,IL
4/5/2022,IN
4/5/2022,IA
4/5/2022,KS
4/5/2022,KY
4/5/2022,LA
4/5/2022,ME
4/5/2022,MD
4/5/2022,MA
4/5/2022,MI
4/5/2022,MN
4/5/2022,MS
4/5/2022,MO
4/5/2022,MT
4/5/2022,NE
4/5/2022,NV
4/5/2022,NH
4/5/2022,NJ
4/5/2022,NM
4/5/2022,NY
4/5/2022,NC
4/5/2022,ND
4/5/2022,OH
4/5/2022,OK
4/5/2022,OR
4/5/2022,PA
4/5/2022,RI
4/5/2022,SC
4/5/2022,SD
4/5/2022,TN
4/5/2022,TX
4/5/2022,UT
4/5/2022,VT
4/5/2022,VA
4/5/2022,WA
4/5/2022,WV
4/5/2022,WI
4/5/2022,WY
4/6/2022,AL
4/6/2022,AK
4/6/2022,AZ
4/6/2022,AR
4/6/2022,CA
4/6/2022,CO
4/6/2022,CT
4/6/2022,DE
4/6/2022,DC
4/6/2022,FL
4/6/2022,GA
4/6/2022,HI
4/6/2022,ID
4/6/2022,IL
4/6/2022,IN
4/6/2022,IA
4/6/2022,KS
4/6/2022,KY
4/6/2022,LA
4/6/2022,ME
4/6/2022,MD
4/6/2022,MA
4/6/2022,MI
4/6/2022,MN
4/6/2022,MS
4/6/2022,MO
4/6/2022,MT
4/6/2022,NE
4/6/2022,NV
4/6/2022,NH
4/6/2022,NJ
4/6/2022,NM
4/6/2022,NY
4/6/2022,NC
4/6/2022,ND
4/6/2022,OH
4/6/2022,OK
4/6/2022,OR
4/6/2022,PA
4/6/2022,RI
4/6/2022,SC
4/6/2022,SD
4/6/2022,TN
4/6/2022,TX
4/6/2022,UT
4/6/2022,VT
4/6/2022,VA
4/6/2022,WA
4/6/2022,WV
4/6/2022,WI
4/6/2022,WY
4/7/2022,AL
4/7/2022,AK
4/7/2022,AZ
4/7/2022,AR
4/7/2022,CA
4/7/2022,CO
4/7/2022,CT
4/7/2022,DE
4/7/2022,DC
4/7/2022,FL
4/7/2022,GA
4/7/2022,HI
4/7/2022,ID
4/7/2022,IL
4/7/2022,IN
4/7/2022,IA
4/7/2022,KS
4/7/2022,KY
4/7/2022,LA
4/7/2022,ME
4/7/2022,MD
4/7/2022,MA
4/7/2022,MI
4/7/2022,MN
4/7/2022,MS
4/7/2022,MO
4/7/2022,MT
4/7/2022,NE
4/7/2022,NV
4/7/2022,NH
4/7/2022,NJ
4/7/2022,NM
4/7/2022,NY
4/7/2022,NC
4/7/2022,ND
4/7/2022,OH
4/7/2022,OK
4/7/2022,OR
4/7/2022,PA
4/7/2022,RI
4/7/2022,SC
4/7/2022,SD
4/7/2022,TN
4/7/2022,TX
4/7/2022,UT
4/7/2022,VT
4/7/2022,VA
4/7/2022,WA
4/7/2022,WV
4/7/2022,WI
4/7/2022,WY
4/8/2022,AL
4/8/2022,AK
4/8/2022,AZ
4/8/2022,AR
4/8/2022,CA
4/8/2022,CO
4/8/2022,CT
4/8/2022,DE
4/8/2022,DC
4/8/2022,FL
4/8/2022,GA
4/8/2022,HI
4/8/2022,ID
4/8/2022,IL
4/8/2022,IN
4/8/2022,IA
4/8/2022,KS
4/8/2022,KY
4/8/2022,LA
4/8/2022,ME
4/8/2022,MD
4/8/2022,MA
4/8/2022,MI
4/8/2022,MN
4/8/2022,MS
4/8/2022,MO
4/8/2022,MT
4/8/2022,NE
4/8/2022,NV
4/8/2022,NH
4/8/2022,NJ
4/8/2022,NM
4/8/2022,NY
4/8/2022,NC
4/8/2022,ND
4/8/2022,OH
4/8/2022,OK
4/8/2022,OR
4/8/2022,PA
4/8/2022,RI
4/8/2022,SC
4/8/2022,SD
4/8/2022,TN
4/8/2022,TX
4/8/2022,UT
4/8/2022,VT
4/8/2022,VA
4/8/2022,WA
4/8/2022,WV
4/8/2022,WI
4/8/2022,WY
4/9/2022,AL
4/9/2022,AK
4/9/2022,AZ
4/9/2022,AR
4/9/2022,CA
4/9/2022,CO
4/9/2022,CT
4/9/2022,DE
4/9/2022,DC
4/9/2022,FL
4/9/2022,GA
4/9/2022,HI
4/9/2022,ID
4/9/2022,IL
4/9/2022,IN
4/9/2022,IA
4/9/2022,KS
4/9/2022,KY
4/9/2022,LA
4/9/2022,ME
4/9/2022,MD
4/9/2022,MA
4/9/2022,MI
4/9/2022,MN
4/9/2022,MS
4/9/2022,MO
4/9/2022,MT
4/9/2022,NE
4/9/2022,NV
4/9/2022,NH
4/9/2022,NJ
4/9/2022,NM
4/9/2022,NY
4/9/2022,NC
4/9/2022,ND
4/9/2022,OH
4/9/2022,OK
4/9/2022,OR
4/9/2022,PA
4/9/2022,RI
4/9/2022,SC
4/9/2022,SD
4/9/2022,TN
4/9/2022,TX
4/9/2022,UT
4/9/2022,VT
4/9/2022,VA
4/9/2022,WA
4/9/2022,WV
4/9/2022,WI
4/9/2022,WY
4/10/2022,AL
4/10/2022,AK
4/10/2022,AZ
4/10/2022,AR
4/10/2022,CA
4/10/2022,CO
4/10/2022,CT
4/10/2022,DE
4/10/2022,DC
4/10/2022,FL
4/10/2022,GA
4/10/2022,HI
4/10/2022,ID
4/10/2022,IL
4/10/2022,IN
4/10/2022,IA
4/10/2022,KS
4/10/2022,KY
4/10/2022,LA
4/10/2022,ME
4/10/2022,MD
4/10/2022,MA
4/10/2022,MI
4/10/2022,MN
4/10/2022,MS
4/10/2022,MO
4/10/2022,MT
4/10/2022,NE
4/10/2022,NV
4/10/2022,NH
4/10/2022,NJ
4/10/2022,NM
4/10/2022,NY
4/10/2022,NC
4/10/2022,ND
4/10/2022,OH
4/10/2022,OK
4/10/2022,OR
4/10/2022,PA
4/10/2022,RI
4/10/2022,SC
4/10/2022,SD
4/10/2022,TN
4/10/2022,TX
4/10/2022,UT
4/10/2022,VT
4/10/2022,VA
4/10/2022,WA
4/10/2022,WV
4/10/2022,WI
4/10/2022,WY
4/11/2022,AL
4/11/2022,AK
4/11/2022,AZ
4/11/2022,AR
4/11/2022,CA
4/11/2022,CO
4/11/2022,CT
4/11/2022,DE
4/11/2022,DC
4/11/2022,FL
4/11/2022,GA
4/11/2022,HI
4/11/2022,ID
4/11/2022,IL
4/11/2022,IN
4/11/2022,IA
4/11/2022,KS
4/11/2022,KY
4/11/2022,LA
4/11/2022,ME
4/11/2022,MD
4/11/2022,MA
4/11/2022,MI
4/11/2022,MN
4/11/2022,MS
4/11/2022,MO
4/11/2022,MT
4/11/2022,NE
4/11/2022,NV
4/11/2022,NH
4/11/2022,NJ
4/11/2022,NM
4/11/2022,NY
4/11/2022,NC
4/11/2022,ND
4/11/2022,OH
4/11/2022,OK
4/11/2022,OR
4/11/2022,PA
4/11/2022,RI
4/11/2022,SC
4/11/2022,SD
4/11/2022,TN
4/11/2022,TX
4/11/2022,UT
4/11/2022,VT
4/11/2022,VA
4/11/2022,WA
4/11/2022,WV
4/11/2022,WI
4/11/2022,WY
4/12/2022,AL
4/12/2022,AK
4/12/2022,AZ
4/12/2022,AR
4/12/2022,CA
4/12/2022,CO
4/12/2022,CT
4/12/2022,DE
4/12/2022,DC
4/12/2022,FL
4/12/2022,GA
4/12/2022,HI
4/12/2022,ID
4/12/2022,IL
4/12/2022,IN
4/12/2022,IA
4/12/2022,KS
4/12/2022,KY
4/12/2022,LA
4/12/2022,ME
4/12/2022,MD
4/12/2022,MA
4/12/2022,MI
4/12/2022,MN
4/12/2022,MS
4/12/2022,MO
4/12/2022,MT
4/12/2022,NE
4/12/2022,NV
4/12/2022,NH
4/12/2022,NJ
4/12/2022,NM
4/12/2022,NY
4/12/2022,NC
4/12/2022,ND
4/12/2022,OH
4/12/2022,OK
4/12/2022,OR
4/12/2022,PA
4/12/2022,RI
4/12/2022,SC
4/12/2022,SD
4/12/2022,TN
4/12/2022,TX
4/12/2022,UT
4/12/2022,VT
4/12/2022,VA
4/12/2022,WA
4/12/2022,WV
4/12/2022,WI
4/12/2022,WY
4/13/2022,AL
4/13/2022,AK
4/13/2022,AZ
4/13/2022,AR
4/13/2022,CA
4/13/2022,CO
4/13/2022,CT
4/13/2022,DE
4/13/2022,DC
4/13/2022,FL
4/13/2022,GA
4/13/2022,HI
4/13/2022,ID
4/13/2022,IL
4/13/2022,IN
4/13/2022,IA
4/13/2022,KS
4/13/2022,KY
4/13/2022,LA
4/13/2022,ME
4/13/2022,MD
4/13/2022,MA
4/13/2022,MI
4/13/2022,MN
4/13/2022,MS
4/13/2022,MO
4/13/2022,MT
4/13/2022,NE
4/13/2022,NV
4/13/2022,NH
4/13/2022,NJ
4/13/2022,NM
4/13/2022,NY
4/13/2022,NC
4/13/2022,ND
4/13/2022,OH
4/13/2022,OK
4/13/2022,OR
4/13/2022,PA
4/13/2022,RI
4/13/2022,SC
4/13/2022,SD
4/13/2022,TN
4/13/2022,TX
4/13/2022,UT
4/13/2022,VT
4/13/2022,VA
4/13/2022,WA
4/13/2022,WV
4/13/2022,WI
4/13/2022,WY
4/14/2022,AL
4/14/2022,AK
4/14/2022,AZ
4/14/2022,AR
4/14/2022,CA
4/14/2022,CO
4/14/2022,CT
4/14/2022,DE
4/14/2022,DC
4/14/2022,FL
4/14/2022,GA
4/14/2022,HI
4/14/2022,ID
4/14/2022,IL
4/14/2022,IN
4/14/2022,IA
4/14/2022,KS
4/14/2022,KY
4/14/2022,LA
4/14/2022,ME
4/14/2022,MD
4/14/2022,MA
4/14/2022,MI
4/14/2022,MN
4/14/2022,MS
4/14/2022,MO
4/14/2022,MT
4/14/2022,NE
4/14/2022,NV
4/14/2022,NH
4/14/2022,NJ
4/14/2022,NM
4/14/2022,NY
4/14/2022,NC
4/14/2022,ND
4/14/2022,OH
4/14/2022,OK
4/14/2022,OR
4/14/2022,PA
4/14/2022,RI
4/14/2022,SC
4/14/2022,SD
4/14/2022,TN
4/14/2022,TX
4/14/2022,UT
4/14/2022,VT
4/14/2022,VA
4/14/2022,WA
4/14/2022,WV
4/14/2022,WI
4/14/2022,WY
4/15/2022,AL
4/15/2022,AK
4/15/2022,AZ
4/15/2022,AR
4/15/2022,CA
4/15/2022,CO
4/15/2022,CT
4/15/2022,DE
4/15/2022,DC
4/15/2022,FL
4/15/2022,GA
4/15/2022,HI
4/15/2022,ID
4/15/2022,IL
4/15/2022,IN
4/15/2022,IA
4/15/2022,KS
4/15/2022,KY
4/15/2022,LA
4/15/2022,ME
4/15/2022,MD
4/15/2022,MA
4/15/2022,MI
4/15/2022,MN
4/15/2022,MS
4/15/2022,MO
4/15/2022,MT
4/15/2022,NE
4/15/2022,NV
4/15/2022,NH
4/15/2022,NJ
4/15/2022,NM
4/15/2022,NY
4/15/2022,NC
4/15/2022,ND
4/15/2022,OH
4/15/2022,OK
4/15/2022,OR
4/15/2022,PA
4/15/2022,RI
4/15/2022,SC
4/15/2022,SD
4/15/2022,TN
4/15/2022,TX
4/15/2022,UT
4/15/2022,VT
4/15/2022,VA
4/15/2022,WA
4/15/2022,WV
4/15/2022,WI
4/15/2022,WY
4/16/2022,AL
4/16/2022,AK
4/16/2022,AZ
4/16/2022,AR
4/16/2022,CA
4/16/2022,CO
4/16/2022,CT
4/16/2022,DE
4/16/2022,DC
4/16/2022,FL
4/16/2022,GA
4/16/2022,HI
4/16/2022,ID
4/16/2022,IL
4/16/2022,IN
4/16/2022,IA
4/16/2022,KS
4/16/2022,KY
4/16/2022,LA
4/16/2022,ME
4/16/2022,MD
4/16/2022,MA
4/16/2022,MI
4/16/2022,MN
4/16/2022,MS
4/16/2022,MO
4/16/2022,MT
4/16/2022,NE
4/16/2022,NV
4/16/2022,NH
4/16/2022,NJ
4/16/2022,NM
4/16/2022,NY
4/16/2022,NC
4/16/2022,ND
4/16/2022,OH
4/16/2022,OK
4/16/2022,OR
4/16/2022,PA
4/16/2022,RI
4/16/2022,SC
4/16/2022,SD
4/16/2022,TN
4/16/2022,TX
4/16/2022,UT
4/16/2022,VT
4/16/2022,VA
4/16/2022,WA
4/16/2022,WV
4/16/2022,WI
4/16/2022,WY
4/17/2022,AL
4/17/2022,AK
4/17/2022,AZ
4/17/2022,AR
4/17/2022,CA
4/17/2022,CO
4/17/2022,CT
4/17/2022,DE
4/17/2022,DC
4/17/2022,FL
4/17/2022,GA
4/17/2022,HI
4/17/2022,ID
4/17/2022,IL
4/17/2022,IN
4/17/2022,IA
4/17/2022,KS
4/17/2022,KY
4/17/2022,LA
4/17/2022,ME
4/17/2022,MD
4/17/2022,MA
4/17/2022,MI
4/17/2022,MN
4/17/2022,MS
4/17/2022,MO
4/17/2022,MT
4/17/2022,NE
4/17/2022,NV
4/17/2022,NH
4/17/2022,NJ
4/17/2022,NM
4/17/2022,NY
4/17/2022,NC
4/17/2022,ND
4/17/2022,OH
4/17/2022,OK
4/17/2022,OR
4/17/2022,PA
4/17/2022,RI
4/17/2022,SC
4/17/2022,SD
4/17/2022,TN
4/17/2022,TX
4/17/2022,UT
4/17/2022,VT
4/17/2022,VA
4/17/2022,WA
4/17/2022,WV
4/17/2022,WI
4/17/2022,WY
4/18/2022,AL
4/18/2022,AK
4/18/2022,AZ
4/18/2022,AR
4/18/2022,CA
4/18/2022,CO
4/18/2022,CT
4/18/2022,DE
4/18/2022,DC
4/18/2022,FL
4/18/2022,GA
4/18/2022,HI
4/18/2022,ID
4/18/2022,IL
4/18/2022,IN
4/18/2022,IA
4/18/2022,KS
4/18/2022,KY
4/18/2022,LA
4/18/2022,ME
4/18/2022,MD
4/18/2022,MA
4/18/2022,MI
4/18/2022,MN
4/18/2022,MS
4/18/2022,MO
4/18/2022,MT
4/18/2022,NE
4/18/2022,NV
4/18/2022,NH
4/18/2022,NJ
4/18/2022,NM
4/18/2022,NY
4/18/2022,NC
4/18/2022,ND
4/18/2022,OH
4/18/2022,OK
4/18/2022,OR
4/18/2022,PA
4/18/2022,RI
4/18/2022,SC
4/18/2022,SD
4/18/2022,TN
4/18/2022,TX
4/18/2022,UT
4/18/2022,VT
4/18/2022,VA
4/18/2022,WA
4/18/2022,WV
4/18/2022,WI
4/18/2022,WY
4/19/2022,AL
4/19/2022,AK
4/19/2022,AZ
4/19/2022,AR
4/19/2022,CA
4/19/2022,CO
4/19/2022,CT
4/19/2022,DE
4/19/2022,DC
4/19/2022,FL
4/19/2022,GA
4/19/2022,HI
4/19/2022,ID
4/19/2022,IL
4/19/2022,IN
4/19/2022,IA
4/19/2022,KS
4/19/2022,KY
4/19/2022,LA
4/19/2022,ME
4/19/2022,MD
4/19/2022,MA
4/19/2022,MI
4/19/2022,MN
4/19/2022,MS
4/19/2022,MO
4/19/2022,MT
4/19/2022,NE
4/19/2022,NV
4/19/2022,NH
4/19/2022,NJ
4/19/2022,NM
4/19/2022,NY
4/19/2022,NC
4/19/2022,ND
4/19/2022,OH
4/19/2022,OK
4/19/2022,OR
4/19/2022,PA
4/19/2022,RI
4/19/2022,SC
4/19/2022,SD
4/19/2022,TN
4/19/2022,TX
4/19/2022,UT
4/19/2022,VT
4/19/2022,VA
4/19/2022,WA
4/19/2022,WV
4/19/2022,WI
4/19/2022,WY
4/20/2022,AL
4/20/2022,AK
4/20/2022,AZ
4/20/2022,AR
4/20/2022,CA
4/20/2022,CO
4/20/2022,CT
4/20/2022,DE
4/20/2022,DC
4/20/2022,FL
4/20/2022,GA
4/20/2022,HI
4/20/2022,ID
4/20/2022,IL
4/20/2022,IN
4/20/2022,IA
4/20/2022,KS
